fips,nameState,nameCounty,abState,SC,PVID,PR,CF,PM,abs_Resilience,rel_Resilience,Resistance,Recovery,CFend
1027,Alabama,Clay County,AL,0.414993180574924,0.468315730429435,0.482462274,0.427935038478514,0.410412976307475,0.371167350993891,0.867345081892672,0.680577148957908,0.0437643746175667,0.420244465767921
1029,Alabama,Cleburne County,AL,0.384909951806218,0.490778170859585,0.482462274,0.392303002231971,0.408538526682628,0.33864968025904,0.863234995226456,0.673415481459842,0.0434058303176903,0.384787087475958
1031,Alabama,Coffee County,AL,0.493645737169668,0.438561334659281,0.554925679,0.518990876987952,0.346892968842628,0.462007990119746,0.89020445369114,0.7162992203557,0.0468353915662592,0.513313771046217
1033,Alabama,Colbert County,AL,0.445005149463095,0.455480345063962,0.46319282,0.468532513358473,0.468044648688755,0.403463813916391,0.861122339246714,0.667895676189626,0.0435041237299176,0.45943581017748
1035,Alabama,Conecuh County,AL,0.376723878941283,0.314967737983696,0.501233137,0.376546615292088,0.353983166670628,0.33717247825755,0.895433565366149,0.743814079488004,0.0443415110270325,0.371649365945067
1037,Alabama,Coosa County,AL,0.391118101055279,0.420341761670867,0.422967629,0.358376215223386,0.396398807957878,0.31090267043468,0.867531541513953,0.692702162574766,0.042045832797084,0.350999365594732
1039,Alabama,Covington County,AL,0.367559084611,0.383946236808208,0.588834438,0.456011174819924,0.358851618192003,0.407369255789385,0.893331738965065,0.727150380481698,0.0463786852925465,0.450910281604599
1041,Alabama,Crenshaw County,AL,0.313646788486447,0.398847423838116,0.519544993,0.432719166081137,0.357157851649003,0.382372939377265,0.88365149813024,0.717278942154825,0.0441226251982549,0.426114320677552
1043,Alabama,Cullman County,AL,0.454367453803462,0.488570109902551,0.605295189,0.451139398600773,0.426894223960503,0.395462166495512,0.876585303172488,0.680264658521797,0.0470502910960379,0.445634358602452
1045,Alabama,Dale County,AL,0.479342969392661,0.492685770114236,0.605295189,0.474056632577504,0.348416245874878,0.420216933011079,0.886427705327754,0.702115644972039,0.0475435712793581,0.469051460528431
1047,Alabama,Dallas County,AL,0.407065855307765,0.247867036863659,0.501233137,0.410743842694673,0.384062948897128,0.370426382790765,0.901842813663604,0.756861926067455,0.0448005766770295,0.405963944382218
1049,Alabama,DeKalb County,AL,0.499868366386715,0.445457292901789,0.652928825,0.420959232369808,0.437055647333493,0.372760839032811,0.885503417835353,0.692912083790583,0.0485511260255344,0.416956065176866
1051,Alabama,Elmore County,AL,0.46755967873966,0.522173859852364,0.443379043,0.46799604706588,0.371581700532503,0.404251850916836,0.863793302211224,0.675448010953286,0.0433072271190412,0.459001103039183
1053,Alabama,Escambia County,AL,0.406626268900306,0.345312876603218,0.519544993,0.416317444378612,0.332151644532262,0.373477946104431,0.897098959333489,0.743389518806199,0.0451419532719573,0.411363611208987
1055,Alabama,Etowah County,AL,0.466276897385139,0.41546888076795,0.588834438,0.454418905746173,0.43679320998816,0.401259219114067,0.883016120236424,0.697173835441333,0.0469538922747566,0.449166158454802
1057,Alabama,Fayette County,AL,0.361506970892307,0.486754934352037,0.443379043,0.418740548293463,0.429805958909253,0.358330572677817,0.855734115404298,0.665425439239815,0.0421688436376484,0.409188435220882
1059,Alabama,Franklin County,AL,0.492927026394758,0.432659935278807,0.46319282,0.428054711712668,0.452155749295003,0.371324845484017,0.867470524967073,0.679221137978323,0.0439515203121441,0.420600235808467
1061,Alabama,Geneva County,AL,0.380777022953518,0.412314286885341,0.605295189,0.431167341513556,0.338855947356503,0.385379664816226,0.893805322693044,0.725547240707101,0.0468251913579994,0.426602541245249
1063,Alabama,Greene County,AL,0.355157969804942,0.296716294827655,0.422967629,0.358525652482549,0.386295740318253,0.31747480340313,0.885500943111966,0.733682354712117,0.0420720444203625,0.352234238062447
1065,Alabama,Hale County,AL,0.371757296880297,0.323245762370967,0.443379043,0.378828453265555,0.372556264987628,0.335771815511208,0.886342650919717,0.731539689370085,0.0427605628811621,0.372603558153585
1067,Alabama,Henry County,AL,0.445580517533967,0.416733481744464,0.519544993,0.43845419086751,0.357049442309253,0.388393766825084,0.885825189757274,0.714867092270255,0.0452818209441095,0.432677471320755
1069,Alabama,Houston County,AL,0.488864653019661,0.410317799419863,0.519544993,0.47317625750546,0.360387211134613,0.420286611451435,0.888224218322251,0.71745640802713,0.0458152895741331,0.467397028722313
1071,Alabama,Jackson County,AL,0.383140807092207,0.464072466206888,0.554925679,0.430487087071408,0.442716882277128,0.374583005301368,0.870137610513816,0.677173337738284,0.0452209473891825,0.423812174672053
1073,Alabama,Jefferson County,AL,0.56599451435081,0.36987588375901,0.727359887,0.515585106500136,0.425523246598084,0.465949847195383,0.903730230607933,0.725218408151255,0.0513791852979056,0.512599828581718
1075,Alabama,Lamar County,AL,0.367234164370746,0.344339824683491,0.519544993,0.424468702909986,0.423942957771878,0.375135844196522,0.883777394245422,0.71459285398033,0.0445645770683354,0.418311766433152
1077,Alabama,Lauderdale County,AL,0.460812029115168,0.447276618875623,0.443379043,0.487035266695233,0.465416270335003,0.419470997550162,0.861274380388248,0.670259009733042,0.0432305645290422,0.477365983378584
1079,Alabama,Lawrence County,AL,0.379642593652921,0.536131392898066,0.482462274,0.38803762940178,0.436100773588753,0.331283620033911,0.853740964618912,0.652863816300162,0.0431938524952367,0.379861877646515
1081,Alabama,Lee County,AL,0.513000009094371,0.452224623383155,0.46319282,0.484056478527532,0.377218240969003,0.42427791832398,0.876504988869491,0.697050810933425,0.0445209356833269,0.47662026528803
1083,Alabama,Limestone County,AL,0.498580331294742,0.486806674907679,0.482462274,0.46134403651876,0.440063123639378,0.399033957434685,0.864937933187002,0.669601330547026,0.0444704127898505,0.453467090432641
1085,Alabama,Lowndes County,AL,0.367404832987111,0.276849439365339,0.401895782,0.363873179638877,0.354147148359753,0.324470927265507,0.891714326369218,0.749683764277707,0.0417568909601495,0.357709166968941
1087,Alabama,Macon County,AL,0.469684907274815,0.304707094217257,0.482462274,0.413329907810274,0.376876469609003,0.370059382956302,0.895312378716534,0.74106671763499,0.0447512099768888,0.408183091793102
1089,Alabama,Madison County,AL,0.593295670928704,0.48293326232539,0.46319282,0.564637633220222,0.470679434766379,0.488860504645253,0.865795115102762,0.665854601569288,0.0452681005486693,0.555757414962475
1091,Alabama,Marengo County,AL,0.415500425165857,0.334586180399994,0.422967629,0.420893365472894,0.369893813274253,0.372548216566484,0.885136823546525,0.72904639581904,0.042714265344294,0.413863017908728
1093,Alabama,Marion County,AL,0.352383390376797,0.445027390543131,0.501233137,0.443208984192982,0.429906878091253,0.384496166059518,0.867527915210538,0.681811845755174,0.0437000989299205,0.435095372080242
1095,Alabama,Marshall County,AL,0.505705191469397,0.43619830369775,0.588834438,0.457229112913899,0.442171027935378,0.402944098969383,0.881273933764714,0.690749397754066,0.0472347400314913,0.452035752944903
1097,Alabama,Mobile County,AL,0.511530907807804,0.389265033978777,0.683381924,0.479809289779007,0.317414283486431,0.436098871887587,0.908900434354758,0.746864665780943,0.050053720189237,0.47678381352108
1099,Alabama,Monroe County,AL,0.418198147942312,0.34265656318475,0.501233137,0.430898850002766,0.338763712033253,0.385911587595098,0.89559669883691,0.741519397979953,0.0448274779739096,0.425530927323087
1101,Alabama,Montgomery County,AL,0.534680040344026,0.374412192332329,0.501233137,0.512349388106611,0.413558543504728,0.45434357722223,0.886784658612082,0.713070905450308,0.0459396341719507,0.506089945023141
1103,Alabama,Morgan County,AL,0.534833892376078,0.482809804263518,0.482462274,0.49068769207091,0.441837717643728,0.425541406977708,0.867234727616139,0.671825733063852,0.0449237725782136,0.482819535361195
1105,Alabama,Perry County,AL,0.356374763611046,0.305782194837081,0.443379043,0.375776774450855,0.400051154199378,0.332332405376293,0.884387828018243,0.728002011848937,0.0426001879581736,0.369386960911152
1107,Alabama,Pickens County,AL,0.381777593988738,0.378791093345476,0.443379043,0.412170938917668,0.394152996135628,0.361106119025677,0.876107665363105,0.708156395105145,0.0427210694354859,0.404653293250444
1109,Alabama,Pike County,AL,0.451671473616001,0.324726284444891,0.422967629,0.472390724706532,0.357605517038003,0.420654069179194,0.890479103798071,0.737893892306718,0.0433370288296894,0.465285645916875
1111,Alabama,Randolph County,AL,0.412617373496074,0.358011937358391,0.482462274,0.424131356732265,0.409347442932878,0.374069433249897,0.881965993111021,0.713410959584121,0.0440390161888153,0.417619158039566
1113,Alabama,Russell County,AL,0.456379470103429,0.418681242007587,0.501233137,0.43165836073339,0.37617891689803,0.380584648569528,0.881680243428884,0.707453804984504,0.0448454100268209,0.42551318576628
1115,Alabama,St. Clair County,AL,0.415050778048713,0.527234688315383,0.588834438,0.449328943452407,0.397616162658878,0.392066598949395,0.872560302786109,0.675590667954678,0.0462905032126647,0.443164419655451
1117,Alabama,Shelby County,AL,0.547893380266772,0.574282919169549,0.519544993,0.543357460676507,0.400913485220857,0.470723784786284,0.866324323954639,0.662220002244798,0.045969437684153,0.535322216794264
1119,Alabama,Sumter County,AL,0.404453005406647,0.280987110657071,0.422967629,0.431392210873614,0.37899246139337,0.384551021701741,0.891418556035087,0.74332100826561,0.0427806803619024,0.424640571720136
1121,Alabama,Talladega County,AL,0.405059078574903,0.414901307036708,0.519544993,0.411821171787844,0.396964142030095,0.362079753309824,0.879215975560273,0.702168482132609,0.0447552476397394,0.405739229292232
1123,Alabama,Tallapoosa County,AL,0.419564911118173,0.341748544963781,0.401895782,0.459531676118879,0.404148080286503,0.403359598858671,0.877762338965124,0.715374789662546,0.0421996083679876,0.4508882908016
1125,Alabama,Tuscaloosa County,AL,0.520657065713556,0.400509951053734,0.572051729,0.490687924360916,0.419151442158128,0.43568156241616,0.887899499429504,0.707445298722807,0.0472815519867386,0.4854787834227
1127,Alabama,Walker County,AL,0.356338245746887,0.423046911290152,0.519544993,0.418353799395485,0.41038976002701,0.365982499777045,0.874815766716794,0.694878220232736,0.0442912398736539,0.411580367315005
1129,Alabama,Washington County,AL,0.366856172424968,0.436592929544436,0.537432386,0.38960378116516,0.321486930408253,0.345361005533253,0.886441616404253,0.718325948919855,0.0449768571334283,0.384337167288442
1131,Alabama,Wilcox County,AL,0.391306830235802,0.253448919227467,0.443379043,0.388151643529505,0.360082251617003,0.348962640320062,0.899036874214692,0.758865247670007,0.043172473465901,0.382759523959625
1133,Alabama,Winston County,AL,0.341065494854865,0.447170091195361,0.519544993,0.436088961707533,0.416504918769253,0.379588128149528,0.870437368245294,0.686001266556572,0.0440870038336652,0.428561234429177
2013,Alaska,Aleutians East Borough,AK,0.478248722313753,0.582080984354757,0.195307869,0.499136992544966,0.349408199294292,0.412324140767328,0.826074097744184,0.645107604399469,0.0365688734660884,0.477911573958337
2016,Alaska,Aleutians West Census Area,AK,0.523277393947472,0.645088577360866,0.195307869,0.520752366664743,0.589939406781917,0.407940760078375,0.783368038615184,0.564624220277074,0.0360685310401541,0.491670596397077
2020,Alaska,Anchorage Municipality,AK,0.565767355737212,0.586423373067431,0.16089659,0.566608623824225,0.387070544382792,0.465678526382516,0.821869817722683,0.634628756434134,0.0367985359442998,0.542442372775288
2050,Alaska,Bethel Census Area,AK,0.481023121722148,0.442890549877366,0.309241069,0.425788661546531,0.361243199832167,0.366444343725643,0.860624945705835,0.691364354560059,0.0400035055978629,0.414882714766013
2060,Alaska,Bristol Bay Borough,AK,0.467091734146527,0.744910707069147,0.226763411,0.529202741141304,0.363855566528417,0.425320370074842,0.803700240020631,0.598722680615558,0.0367901318206775,0.503629148613958
2068,Alaska,Denali Borough,AK,0.455347512390497,0.731876994114711,0.380088658,0.513677986709539,0.471830670067792,0.418740413238216,0.815180763186946,0.588238097881312,0.0406284535224594,0.496049499661988
2070,Alaska,Dillingham Census Area,AK,0.468977360764712,0.526874960322456,0.255956298,0.400078290336123,0.396778115359917,0.333646298734629,0.833952520778666,0.650090629478876,0.0379211336323891,0.385559287887891
2090,Alaska,Fairbanks North Star Borough,AK,0.506550177357183,0.625488213299861,0.401895782,0.520805853420763,0.46910808975366,0.435060693532074,0.835360606403526,0.619530814760531,0.04211814623854,0.507043696172749
2100,Alaska,Haines Borough,AK,0.442431249799419,0.554451891324669,0.16089659,0.515364535529982,0.363407280231417,0.422845143351422,0.820477767094671,0.645202739607876,0.0351928699412391,0.49028022094772
2110,Alaska,Juneau City and Borough,AK,0.514628756855065,0.643879403490434,0.16089659,0.61269616883266,0.353122281095761,0.499557291900318,0.815342607498428,0.627247127253703,0.0361804897170185,0.583811440171543
2122,Alaska,Kenai Peninsula Borough,AK,0.450768718989865,0.563285066327285,0.482462274,0.507855545281808,0.369232010276292,0.438185801066773,0.862815824573943,0.667736424455147,0.0440976145628256,0.498558719181413
2130,Alaska,Ketchikan Gateway Borough,AK,0.47437133683424,0.578083264721534,0.16089659,0.534601314189125,0.400559054510904,0.434683772418248,0.813098959694047,0.628878625423948,0.0354272769986844,0.507880461012417
2150,Alaska,Kodiak Island Borough,AK,0.515476768614852,0.6762141944373,0.309241069,0.550306979749302,0.356328300797167,0.4577779276773,0.831859206811887,0.629106548771405,0.0400463745773536,0.532736388602393
2164,Alaska,Lake and Peninsula Borough,AK,0.415769341832223,0.539473890143273,0.195307869,0.44319449321761,0.403066404268292,0.362990367206161,0.819031763167535,0.638563234216463,0.0356454913825615,0.422191027647835
2170,Alaska,Matanuska-Susitna Borough,AK,0.4600811432999,0.623045861664965,0.443379043,0.468713865356535,0.384062980555792,0.397814260926305,0.848735850013101,0.643681137521833,0.0428947738748092,0.458173128116269
2180,Alaska,Nome Census Area,AK,0.47518838467985,0.465420947752952,0.195307869,0.434023754731578,0.387640039704167,0.363285792071916,0.837018223338006,0.666972968946555,0.0365477682177318,0.416959321736785
2185,Alaska,North Slope Borough,AK,0.493175035003852,0.601961605187068,0.283342437,0.402066078270002,0.435079877528542,0.330838468098485,0.822846009596252,0.621115694493176,0.0386256956914193,0.387226646043998
2188,Alaska,Northwest Arctic Borough,AK,0.472502811736659,0.559719083303434,0.255956298,0.387488024571401,0.382898006831042,0.321988584249854,0.830963962321169,0.644342380579764,0.0378576065288955,0.373113655278127
2220,Alaska,Sitka City and Borough,AK,0.500117445349831,0.620991724341576,0.16089659,0.557300108704198,0.342882088741167,0.455942117633109,0.818126733714872,0.634718121582403,0.0359138094079058,0.531164655965494
2240,Alaska,Southeast Fairbanks Census Area,AK,0.45654531050234,0.660733584724545,0.255956298,0.458608949659509,0.514583276938667,0.365757602537346,0.797536992701299,0.582233156099384,0.0372037345139886,0.436517370478838
2261,Alaska,Valdez-Cordova Census Area,AK,0.451049861857033,0.651021564172109,0.283342437,0.549391768285892,0.341110059311292,0.455796398623551,0.829638201616381,0.63583101204146,0.0386945569637817,0.529437157087882
2270,Alaska,Wade Hampton Census Area,AK,0.474226337925052,0.515162076225954,0.283342437,0.358269295121305,0.423352193215542,0.299218936609645,0.835178846427054,0.647293833244407,0.0385748689485069,0.346058488367634
2282,Alaska,Yakutat City and Borough,AK,0.465524089982244,0.572395372694988,0.16089659,0.492793251740037,0.350847442986167,0.404411179081762,0.820650805695491,0.643800365716814,0.0353849261794434,0.46930367275718
2290,Alaska,Yukon-Koyukuk Census Area,AK,0.409133235693587,0.446396693704839,0.46319282,0.394318400569074,0.541118216500418,0.33543825995948,0.85067868878394,0.647918627157857,0.0429032460613519,0.385632328568899
4001,Arizona,Apache County,AZ,0.580536822994553,0.3437734636997,0.401895782,0.391050803591849,0.486806352481078,0.340402593371805,0.870481764121608,0.691647199324977,0.0431167181557899,0.384051899357379
4003,Arizona,Cochise County,AZ,0.57795697929834,0.458778323733502,0.380088658,0.516831665223303,0.445655756825828,0.445182609260368,0.861368680009229,0.671819999903467,0.0429804303931461,0.506564405250639
4005,Arizona,Coconino County,AZ,0.592313008311148,0.505792388912349,0.501233137,0.564545440082246,0.491141441077879,0.487951152407757,0.864325734942912,0.656851003232417,0.0460058242896603,0.556140960522176
4007,Arizona,Gila County,AZ,0.491349340479443,0.422725190706104,0.519544993,0.468016504977263,0.446081827827489,0.409875272224944,0.875770977873646,0.688638164991829,0.0455125131975455,0.461391984160683
4009,Arizona,Graham County,AZ,0.504500089621184,0.479829053686844,0.380088658,0.435329981850765,0.467919578136578,0.370102388520969,0.850165171136417,0.655392873872476,0.041749513341697,0.424841663278626
4011,Arizona,Greenlee County,AZ,0.55737728113955,0.658045111907941,0.380088658,0.436357639216203,0.498275788607078,0.36031168189853,0.825725619346854,0.601094770606434,0.0416463694725257,0.423907552668398
4012,Arizona,La Paz County,AZ,0.489357649454712,0.406142542793386,0.226763411,0.420501742966973,0.402751835215828,0.357121254188742,0.849274135391137,0.683403062024992,0.0377048717726621,0.406572162180677
4013,Arizona,Maricopa County,AZ,0.531310722012012,0.496056441953259,0.482462274,0.566383363978688,0.437395234450904,0.491248185608397,0.867342187025963,0.67103128611374,0.0451239845086569,0.55733982671276
4015,Arizona,Mohave County,AZ,0.45263473403793,0.440430894538287,0.422967629,0.464319581795134,0.451847665143953,0.399775386113901,0.860991872383038,0.673887320171337,0.0426294168747492,0.454624847115053
4017,Arizona,Navajo County,AZ,0.535512913640817,0.421486009388776,0.519544993,0.448284046668104,0.484603871953953,0.391113965314981,0.872469070050467,0.678684612731618,0.0457362196199602,0.441956166263903
4019,Arizona,Pima County,AZ,0.611065461793302,0.444027121609998,0.401895782,0.559958990729507,0.441732335303547,0.486585070006281,0.868965545802496,0.680937128301023,0.0442083980626007,0.550583907062832
4021,Arizona,Pinal County,AZ,0.570749563103454,0.503679796843422,0.46319282,0.440394156319128,0.418167331480584,0.381370960922228,0.865976433724226,0.670832221759408,0.0445853604569459,0.433145624207807
4023,Arizona,Santa Cruz County,AZ,0.630104176260348,0.411913891493598,0.255956298,0.503435445311484,0.426940424264887,0.432106530788747,0.858315668499257,0.682785246777972,0.0404500941122871,0.490970812098661
4025,Arizona,Yavapai County,AZ,0.51051019428269,0.438796673320868,0.537432386,0.514875957958415,0.451634748181078,0.45116476238149,0.876259136609227,0.68519916161074,0.0462133565206473,0.508047420547894
4027,Arizona,Yuma County,AZ,0.577442146771315,0.476095886915545,0.195307869,0.464411584447263,0.360841124325078,0.393035302995878,0.846308137346884,0.675740245623193,0.0378859351949766,0.449045691318516
5001,Arkansas,Arkansas County,AR,0.430278674679759,0.405366876862857,0.46319282,0.488041311902637,0.478557312964153,0.422596284859895,0.865902690107106,0.679152434124822,0.0435194446457969,0.478891034778041
5003,Arkansas,Ashley County,AR,0.467691086227733,0.423101154724262,0.443379043,0.452144101834402,0.413263796306782,0.393911224929464,0.871207261869213,0.69183230331553,0.0434362681191777,0.444103203427245
5005,Arkansas,Baxter County,AR,0.442616508287402,0.487581298755847,0.537432386,0.518034326069278,0.503618631306247,0.44610054778427,0.861140903864761,0.655742979067912,0.0451955630321027,0.509267724240063
5007,Arkansas,Benton County,AR,0.625440107078879,0.549121981195047,0.588834438,0.501149401515606,0.502877160593997,0.434374162634276,0.86675582435221,0.648043328024703,0.0479495402505554,0.495199613123409
5009,Arkansas,Boone County,AR,0.418205774779882,0.471837850210732,0.554925679,0.500253144100895,0.519858771274997,0.431072059990288,0.861707847464015,0.655939101102281,0.0453579265171652,0.491936720865431
5011,Arkansas,Bradley County,AR,0.485935606340926,0.340364543972276,0.588834438,0.458983811769365,0.454876456587497,0.408768535111789,0.890594667241099,0.714173475205328,0.047311735610985,0.454252655808563
5013,Arkansas,Calhoun County,AR,0.368173772224802,0.546423511927664,0.537432386,0.447723698879939,0.441669895365247,0.38409629077749,0.857886888137429,0.653493370098573,0.0444517393176072,0.439409320701519
5015,Arkansas,Carroll County,AR,0.546050476929141,0.461426312025595,0.519544993,0.491867278808047,0.507816453987372,0.42598255942121,0.866051835067181,0.662555834823812,0.0457982192360741,0.484526326564457
5017,Arkansas,Chicot County,AR,0.426808475879511,0.234640413371136,0.46319282,0.452586586865631,0.444108953943747,0.404312841838776,0.893338100536357,0.740610444255363,0.0440420637448436,0.446372020878809
5019,Arkansas,Clark County,AR,0.464495853941476,0.422969319240984,0.605295189,0.469051320982656,0.457573337384372,0.413331749409926,0.881207942329215,0.690526150024568,0.0472772295934447,0.463686333669983
5021,Arkansas,Clay County,AR,0.370125140970003,0.414585865163414,0.588834438,0.472109618855826,0.528688021491747,0.410180932385455,0.868825620159028,0.669826257215345,0.0458486292211652,0.465028353099202
5023,Arkansas,Cleburne County,AR,0.412625903352483,0.470749332479376,0.588834438,0.46983605219814,0.472072749618247,0.408992393653184,0.870500234581196,0.67095545083219,0.0462395062591361,0.463204007762117
5025,Arkansas,Cleveland County,AR,0.374193435276864,0.448969556656483,0.519544993,0.44032455998488,0.435757473655747,0.38264962258595,0.869017214481722,0.680802534215803,0.0443322273434657,0.432829683745149
5027,Arkansas,Columbia County,AR,0.447050985118868,0.366665603420988,0.572051729,0.48803088188453,0.447958087316372,0.432348786289361,0.885904565341946,0.707093110754793,0.0465802816612967,0.482291672899034
5029,Arkansas,Conway County,AR,0.429624879655776,0.382702506578665,0.652928825,0.452469868609956,0.485825665617247,0.400579530863603,0.885317583896213,0.695903530146109,0.0480791814544109,0.447860188500187
5031,Arkansas,Craighead County,AR,0.498442048879186,0.445722273180602,0.621453202,0.485455685322655,0.504924789315588,0.425237424621554,0.875955184949421,0.673456738163214,0.0477962584267597,0.479924630816298
5033,Arkansas,Crawford County,AR,0.455411195794483,0.553400566072231,0.621453202,0.462570792980625,0.485784527443372,0.399785889770029,0.864269633614275,0.648638590710791,0.0471230581618642,0.456289567853747
5035,Arkansas,Crittenden County,AR,0.484605001585056,0.353571164384859,0.554925679,0.448337123751595,0.485952793172,0.395485159777571,0.882115575146288,0.698871729137805,0.0463308155838847,0.44281253275192
5037,Arkansas,Cross County,AR,0.425188062499858,0.461733072777504,0.572051729,0.441621149110589,0.490892049889622,0.383304236430014,0.867948098051863,0.666897327068394,0.0458932179366213,0.435092568794541
5039,Arkansas,Dallas County,AR,0.4192195805769,0.370798269653494,0.519544993,0.472618052418922,0.482757227023372,0.413542407509823,0.875003410033235,0.69135862889611,0.0448836851623855,0.46537591530178
5041,Arkansas,Desha County,AR,0.43602919236738,0.342395097198808,0.46319282,0.455930162082549,0.467235611143247,0.399236544096816,0.875652846201765,0.700468969299778,0.0437306611783017,0.448286870912928
5043,Arkansas,Drew County,AR,0.432858717623679,0.4170355636821,0.501233137,0.460696637572602,0.428885705641872,0.402917058791108,0.874582156522927,0.692411666101538,0.0445596806303873,0.453436381437708
5045,Arkansas,Faulkner County,AR,0.491417334951327,0.524835345395482,0.605295189,0.513385323489516,0.461597156025079,0.446899616412574,0.870495504964898,0.663151506288247,0.0473056854373296,0.50688520486874
5047,Arkansas,Franklin County,AR,0.412477115731929,0.470364838400888,0.621453202,0.46134461300929,0.498257164409872,0.401637222222413,0.870579629406718,0.666152762599881,0.0469340417607154,0.455260134638224
5049,Arkansas,Fulton County,AR,0.273798599967084,0.486982246418565,0.637325836,0.466575594406859,0.503103304482122,0.403328287251474,0.864443601608033,0.65834920339987,0.0460108994932265,0.459270405880363
5051,Arkansas,Garland County,AR,0.501350335035772,0.374492509329991,0.554925679,0.516592452312447,0.491319758798008,0.454870417301198,0.880520834683202,0.693146961639427,0.0466257702618316,0.510250045973959
5053,Arkansas,Grant County,AR,0.398881343032834,0.617848131205201,0.501233137,0.44558809944406,0.443169659252247,0.377032319900529,0.846145398341956,0.632072452785156,0.0436286952367706,0.435907599759052
5055,Arkansas,Greene County,AR,0.39500270848835,0.547219971408558,0.621453202,0.452450929868027,0.499618197002247,0.38960286899514,0.861094194477136,0.645069777292372,0.0465766786300618,0.445730526758523
5057,Arkansas,Hempstead County,AR,0.523657457325971,0.418199018174881,0.637325836,0.429497796581425,0.452756695776372,0.380685435528082,0.886350147912601,0.695786356495881,0.0484418915859451,0.425415449271564
5059,Arkansas,Hot Spring County,AR,0.412176802658827,0.505317665326718,0.519544993,0.422584255458672,0.465083506446247,0.363283115995984,0.859670258187156,0.657564423825844,0.0444252033173455,0.414943895898363
5061,Arkansas,Howard County,AR,0.509176908634743,0.406946316626838,0.588834438,0.459619687880425,0.455022514978372,0.406009604720768,0.883359906955065,0.695500907157608,0.0473215177981816,0.45454897122683
5063,Arkansas,Independence County,AR,0.430344237178458,0.4637861256748,0.683381924,0.484872481522648,0.490704833531747,0.425968761051854,0.878517089099761,0.674992975892632,0.0485836995337986,0.479810724064066
5065,Arkansas,Izard County,AR,0.381088623748497,0.444456933560262,0.668276495,0.464102482855826,0.495256641091747,0.40703628689282,0.877039666730822,0.676455855962474,0.0478302076372749,0.458777343374589
5067,Arkansas,Jackson County,AR,0.368912845871048,0.369721120145324,0.712913036,0.437110639061048,0.513800424329497,0.38751910107893,0.886546943609873,0.694066111157934,0.0488847553973219,0.433020931447804
5069,Arkansas,Jefferson County,AR,0.482019164866166,0.370173741168055,0.554925679,0.491918151086573,0.47241936409616,0.434008555233537,0.882277985219446,0.698797304078304,0.0464338442996593,0.485874883873574
5071,Arkansas,Johnson County,AR,0.495055190172464,0.457542981611398,0.621453202,0.466791960727534,0.493177692984622,0.408721562035074,0.875596832040654,0.672981897360081,0.0477215699865058,0.461432429737607
