fips,nameState,nameCounty,abState,SC,PVID,PR,CF,PM,abs_Resilience,rel_Resilience,Resistance,Recovery,CFend
1021,Alabama,Chilton County,AL,0.500538886142289,0.451490028821919,0.482462274,0.392801725467521,0.377965952933753,0.34418053619411,0.876219511980144,0.696061975353044,0.0445209930691638,0.386823759379372
1023,Alabama,Choctaw County,AL,0.367608477406145,0.376492618285553,0.537432386,0.381690676089715,0.357964739435878,0.339510925650934,0.889492321712185,0.725431611804882,0.0450259134148664,0.376718035673458
1025,Alabama,Clarke County,AL,0.446696402525131,0.287243086659927,0.537432386,0.417021149190692,0.338109635952753,0.378085426360041,0.906633697340738,0.761869068341309,0.0460796754956115,0.412970434561232
1027,Alabama,Clay County,AL,0.421654028932461,0.46009928159338,0.482462274,0.42566597991022,0.410412976307475,0.369750187683435,0.868639273830201,0.683054901664797,0.0438415824248722,0.418164182119962
1029,Alabama,Cleburne County,AL,0.45306419407347,0.476850618645956,0.482462274,0.394657750046768,0.408538526682628,0.342352062854155,0.867465703672576,0.67888136055447,0.0439999800860916,0.387805379166554
1031,Alabama,Coffee County,AL,0.516885654702224,0.445686167718141,0.554925679,0.519927401223777,0.346892968842628,0.462825528609575,0.890173373282888,0.714797068341673,0.0470526222451746,0.51438230899325
1033,Alabama,Colbert County,AL,0.477331811703215,0.456166149521378,0.46319282,0.468148405851496,0.468044648688755,0.403740554981055,0.862420014539423,0.668519698804762,0.043813853221431,0.459450978307768
1035,Alabama,Conecuh County,AL,0.421167041636605,0.324588216009208,0.501233137,0.374343102074333,0.353983166670628,0.335148676033086,0.895298121364972,0.741527882676064,0.0446657352339412,0.369639579041036
1037,Alabama,Coosa County,AL,0.452390476578691,0.416789746745915,0.422967629,0.357002412814147,0.396398807957878,0.310602388810939,0.870028822389602,0.694943517597063,0.042525563751383,0.350153906494606
1039,Alabama,Covington County,AL,0.362788666531089,0.382315305405252,0.588834438,0.454038665477347,0.358851618192003,0.405626141326777,0.893373565223411,0.727514569470958,0.0463364028197878,0.448939524199578
1041,Alabama,Crenshaw County,AL,0.447996012670656,0.414057321538586,0.519544993,0.430400198078307,0.357157851649003,0.381388977734799,0.886126399192338,0.715542578849465,0.0452856197791148,0.424758630797505
1043,Alabama,Cullman County,AL,0.499171879033835,0.480764701231816,0.605295189,0.450600282284246,0.426894223960503,0.396074936350212,0.878993981855433,0.683405246706174,0.047459970197168,0.445481523288962
1045,Alabama,Dale County,AL,0.537480551282819,0.501430776952723,0.605295189,0.474547084697562,0.348416245874878,0.421076452773482,0.887322810215644,0.700953554093152,0.0480516121683445,0.469879566232316
1047,Alabama,Dallas County,AL,0.480151694875377,0.249982154696795,0.501233137,0.406594792490228,0.384062948897128,0.367359366892947,0.903502390286458,0.757475159971441,0.0454129613349955,0.402256103343694
1049,Alabama,DeKalb County,AL,0.532661155196164,0.433946204364786,0.652928825,0.420942645819415,0.437055647333493,0.373680117170868,0.887722165672843,0.696775161704243,0.0488395681128017,0.417165583078688
1051,Alabama,Elmore County,AL,0.499397384270004,0.526980985362482,0.443379043,0.469988474254438,0.371581700532503,0.406332154167353,0.864557699658346,0.674921984780286,0.0436104795462658,0.46129550167392
1053,Alabama,Escambia County,AL,0.529265273694317,0.353417182644535,0.519544993,0.415433787805503,0.332151644532262,0.373685875632592,0.899507663078054,0.743231683449896,0.0461745154074553,0.411147965302885
1055,Alabama,Etowah County,AL,0.50504032301899,0.415642195843626,0.588834438,0.453029086494863,0.43679320998816,0.40059225362086,0.884252834007386,0.697972659886227,0.0472911170823857,0.448061675057117
1057,Alabama,Fayette County,AL,0.402335630263617,0.485576981455154,0.443379043,0.415784024502517,0.429805958909253,0.356552399688832,0.857542326488962,0.666677131259649,0.0425302646040373,0.406781330524611
1059,Alabama,Franklin County,AL,0.51826098616919,0.425825948403724,0.46319282,0.425564426339875,0.452155749295003,0.369923641415743,0.869254144659885,0.681707594910695,0.0441850148781501,0.418450740098096
1061,Alabama,Geneva County,AL,0.460930515810596,0.400193941617257,0.605295189,0.429692524144082,0.338855947356503,0.385687815164068,0.897590238350856,0.730784354656585,0.0475407327480391,0.425678658046316
1063,Alabama,Greene County,AL,0.337852850538381,0.30925551537829,0.422967629,0.356025428086696,0.386295740318253,0.314407982940482,0.883105413650173,0.729283354666119,0.0418990025574096,0.349528060395721
1065,Alabama,Hale County,AL,0.344772864247361,0.342353216557938,0.443379043,0.376618132224542,0.372556264987628,0.332450454520596,0.882725567558141,0.724911839321169,0.0424831688343717,0.37003479087616
1067,Alabama,Henry County,AL,0.470283241776154,0.429906585357083,0.519544993,0.437589266480581,0.357049442309253,0.387236108675033,0.884930546376228,0.71144997506758,0.045462368174244,0.43189435356814
1069,Alabama,Houston County,AL,0.525317872825797,0.417006949141403,0.519544993,0.471701866922429,0.360387211134613,0.419152846095337,0.888596962378074,0.716263006740159,0.0461364709556181,0.466172738166434
1071,Alabama,Jackson County,AL,0.486001706528585,0.451506449328581,0.554925679,0.429998716344377,0.442716882277128,0.376357429960673,0.875252449961399,0.682967259061752,0.0461337740226511,0.424259607214598
1073,Alabama,Jefferson County,AL,0.583797013057618,0.383309710493166,0.727359887,0.516727296435473,0.425523246598084,0.466501458197604,0.902800106392016,0.72183498701532,0.051505471501196,0.513754566938224
1075,Alabama,Lamar County,AL,0.377234527858377,0.349562196622904,0.519544993,0.422241348752443,0.423942957771878,0.373008344412043,0.883400797942068,0.713195330068507,0.0446355859357385,0.41614571315567
1077,Alabama,Lauderdale County,AL,0.515564854685748,0.448605746893423,0.443379043,0.485637509199606,0.465416270335003,0.419361498768338,0.863527818227016,0.67129859194605,0.0437757590438583,0.47671129566203
1079,Alabama,Lawrence County,AL,0.43780832238577,0.542292010840337,0.482462274,0.389182788138607,0.436100773588753,0.332810951680517,0.855153315675376,0.652457851702643,0.0436443936684254,0.381457320123303
1081,Alabama,Lee County,AL,0.617525697944458,0.456567416372168,0.46319282,0.485875039957984,0.377218240969003,0.427595025739367,0.880051434163697,0.698451110079853,0.0455495891283017,0.479436147122425
1083,Alabama,Limestone County,AL,0.542437819159801,0.489830303187948,0.482462274,0.463895853123676,0.440063123639378,0.401908034678159,0.866375571093992,0.669916502899503,0.0448784369964732,0.456417143618764
1085,Alabama,Lowndes County,AL,0.397763409088485,0.289388659915974,0.401895782,0.362439157560566,0.354147148359753,0.322820091565466,0.890687677728422,0.74605836628758,0.0419703564566406,0.356369808800612
1087,Alabama,Macon County,AL,0.488953561957418,0.322555636001582,0.482462274,0.407911048429977,0.376876469609003,0.364409513827548,0.893355341146401,0.735700024396932,0.0448423040917897,0.402787697788078
1089,Alabama,Madison County,AL,0.584486545810623,0.492451983335627,0.46319282,0.566067153871538,0.470679434766379,0.489201838661162,0.864211666964483,0.663011166102951,0.0451384887262604,0.556914287861785
1091,Alabama,Marengo County,AL,0.4561687731554,0.347717532127951,0.422967629,0.4191304390399,0.369893813274253,0.370774276348246,0.88462741383703,0.725726579279858,0.0430433681002617,0.412335296821971
1093,Alabama,Marion County,AL,0.439106543986058,0.435416450325347,0.501233137,0.436822610176182,0.429906878091253,0.380921467675171,0.872027818160637,0.686499398792486,0.0445064436551297,0.429784227814803
1095,Alabama,Marshall County,AL,0.560735368854424,0.427322727623184,0.588834438,0.456053415352649,0.442171027935378,0.403199554212066,0.884105985480423,0.694454044821034,0.0477410844187788,0.451312453814952
1097,Alabama,Mobile County,AL,0.562475292995762,0.395874897268604,0.683381924,0.483074642314514,0.317414283486431,0.439363988872599,0.909515736051705,0.746005151988,0.0505089624073704,0.480222539934322
1099,Alabama,Monroe County,AL,0.504826890281832,0.341068823146245,0.501233137,0.429124084272577,0.338763712033253,0.385526531252172,0.898403388161471,0.743756465079894,0.0456075392382054,0.42436695083267
1101,Alabama,Montgomery County,AL,0.564404254042776,0.392417075247822,0.501233137,0.511906610850229,0.413558543504728,0.453341849094849,0.885594832115746,0.708461290311129,0.0461803259870923,0.5057571130231
1103,Alabama,Morgan County,AL,0.494987537643916,0.480239903112661,0.482462274,0.490511770254683,0.441837717643728,0.424715624355237,0.865862248595414,0.671491295370572,0.044537628626678,0.482202458658651
1105,Alabama,Perry County,AL,0.327114367783254,0.31173523057293,0.443379043,0.367954351528016,0.400051154199378,0.324736221979481,0.882544860879993,0.725442126726882,0.0423315161507221,0.36142317441573
1107,Alabama,Pickens County,AL,0.397581875874577,0.392952762836246,0.443379043,0.408202492420659,0.394152996135628,0.357037465682892,0.874657730690581,0.704115976203726,0.0428143329324972,0.4007426165777
1109,Alabama,Pike County,AL,0.548737063003909,0.338150021918153,0.422967629,0.473073681276718,0.357605517038003,0.422025614056487,0.892092777001536,0.735917278036893,0.0442820038678576,0.466743790667263
1111,Alabama,Randolph County,AL,0.490814645349863,0.359873321291229,0.482462274,0.418441246751392,0.409347442932878,0.370007229484722,0.884251331237796,0.714403436538994,0.044707138773873,0.412602464672761
1113,Alabama,Russell County,AL,0.534919413402388,0.432445044037502,0.501233137,0.432233089580306,0.37617891689803,0.381473149009817,0.882563501513093,0.705112063634764,0.0455020144867202,0.426567645342087
1115,Alabama,St. Clair County,AL,0.484183291775809,0.516988695393819,0.588834438,0.450976928845372,0.397616162658878,0.395149968474055,0.876208832868126,0.680043602409098,0.0469241111195602,0.445420506654334
1117,Alabama,Shelby County,AL,0.511735757730829,0.5741398029341,0.519544993,0.547756225184358,0.400913485220857,0.473675445496829,0.86475593287398,0.661319106104802,0.0455978327523366,0.539176980982847
1119,Alabama,Sumter County,AL,0.390610577374941,0.293526331207706,0.422967629,0.426004780766636,0.37899246139337,0.378726446400578,0.889019239922669,0.738864708494651,0.0425918948047172,0.419053988105245
1121,Alabama,Talladega County,AL,0.48394078133072,0.421121398038016,0.519544993,0.412016637640687,0.396964142030095,0.362986712469544,0.881000132781286,0.702012647136692,0.0454033636547543,0.406452869262261
1123,Alabama,Tallapoosa County,AL,0.474460360830212,0.34714078161318,0.401895782,0.456040144200789,0.404148080286503,0.400908447147558,0.879107798393824,0.714945137498686,0.0427218663739418,0.448012067329924
1125,Alabama,Tuscaloosa County,AL,0.59572215721214,0.407813383434019,0.572051729,0.491737189080898,0.419151442158128,0.437443102873309,0.889587187194303,0.707148010510554,0.0479765131449721,0.487020583469332
1127,Alabama,Walker County,AL,0.444273372047261,0.413978012998131,0.519544993,0.41812942202024,0.41038976002701,0.367532179580921,0.878991432377917,0.69944151829379,0.0450708791836329,0.412149115693251
1129,Alabama,Washington County,AL,0.383896541203842,0.434403325499313,0.537432386,0.38907290621429,0.321486930408253,0.345195861631082,0.887226676845389,0.719313252500219,0.0451185327144307,0.383935773910707
1131,Alabama,Wilcox County,AL,0.440041297030036,0.265988139778102,0.443379043,0.379351533467838,0.360082251617003,0.340824195063976,0.898438954360708,0.755454108814028,0.0435163773719378,0.374244147386686
1133,Alabama,Winston County,AL,0.432573597919328,0.437355727033692,0.519544993,0.437328937130143,0.416504918769253,0.382694932182963,0.875073428011186,0.690957146168565,0.0449348129839554,0.43072491941167
2013,Alaska,Aleutians East Borough,AK,0.375800553584238,0.577530919445727,0.195307869,0.504126737184078,0.349408199294292,0.413333269061875,0.819899518463647,0.643189276304941,0.035341250989475,0.47948227089266
2016,Alaska,Aleutians West Census Area,AK,0.54152165053475,0.636550664301978,0.195307869,0.51972424600781,0.589939406781917,0.408517999868707,0.786028366016559,0.567376388055649,0.0363133056854731,0.491675299173655
2020,Alaska,Anchorage Municipality,AK,0.578256870105388,0.586991777037887,0.16089659,0.570251674156401,0.387070544382792,0.469232331215754,0.82285129966503,0.635034135430244,0.036984016350344,0.546435588943251
2050,Alaska,Bethel Census Area,AK,0.455886529259528,0.434063113443449,0.309241069,0.421674783535723,0.361243199832167,0.362965914979999,0.860772161751166,0.693387809651628,0.0397684377654775,0.410651216475215
2060,Alaska,Bristol Bay Borough,AK,0.490747381388914,0.738126658643316,0.226763411,0.534519483327737,0.363855566528417,0.431135003914701,0.806584263740211,0.601496121514053,0.0371160109116561,0.509774567175031
2068,Alaska,Denali Borough,AK,0.43578987437875,0.734301028316854,0.380088658,0.526436011149985,0.471830670067792,0.42836215462544,0.813702226961439,0.587292566344801,0.0404088582469713,0.507756871526086
2070,Alaska,Dillingham Census Area,AK,0.487901878558621,0.523999529182518,0.255956298,0.398949589646498,0.396778115359917,0.333241863235068,0.835298172709858,0.651381549957652,0.0381014816953001,0.384831513252007
2090,Alaska,Fairbanks North Star Borough,AK,0.480854933549581,0.62478807785745,0.401895782,0.522550441009038,0.46910808975366,0.43581325077951,0.8340118323084,0.618977739517835,0.0418457199010196,0.508210948865431
2100,Alaska,Haines Borough,AK,0.422873611787672,0.554225165732468,0.16089659,0.517884731658382,0.363407280231417,0.424220626492984,0.819141018377845,0.644650006019019,0.0349484551709835,0.491966996630618
2110,Alaska,Juneau City and Borough,AK,0.41218058812555,0.647879701668478,0.16089659,0.617471016585402,0.353122281095761,0.497515026172274,0.805730168394816,0.622009403537326,0.0346412147310488,0.582689481718799
2122,Alaska,Kenai Peninsula Borough,AK,0.439556492467883,0.557240644888143,0.482462274,0.510785368111484,0.369232010276292,0.440864149166009,0.863110372162787,0.669172768101379,0.0440062967938135,0.501355278585177
2130,Alaska,Ketchikan Gateway Borough,AK,0.371923168104725,0.572336220174054,0.16089659,0.539168777137834,0.400559054510904,0.434591676012035,0.806040138895014,0.626929411803875,0.0340884455217253,0.508002911606953
2150,Alaska,Kodiak Island Borough,AK,0.516311718085445,0.676942568855517,0.309241069,0.553025864270403,0.356328300797167,0.460043466436014,0.831866095526909,0.629004265208064,0.0400618182526677,0.535384584052503
2164,Alaska,Lake and Peninsula Borough,AK,0.396211703820476,0.536292012658239,0.195307869,0.44420252672791,0.403066404268292,0.363512406124972,0.818348352952158,0.638945305855596,0.0354437643642358,0.422710699682817
2170,Alaska,Matanuska-Susitna Borough,AK,0.437449042831832,0.616409309048502,0.443379043,0.470007541131202,0.384062980555792,0.39881668519734,0.848532524047334,0.64490919910722,0.0426962531129783,0.459191346489652
2180,Alaska,Nome Census Area,AK,0.372740215950336,0.465352628772825,0.195307869,0.431411824849904,0.387640039704167,0.358571644559039,0.83115859117629,0.664061446382994,0.0354385943187272,0.412119351640889
2185,Alaska,North Slope Borough,AK,0.484811959321512,0.596065761549664,0.283342437,0.399323014404138,0.435079877528542,0.328721762900249,0.823197639612034,0.62245550834396,0.0385578118824273,0.384529338309465
2188,Alaska,Northwest Arctic Borough,AK,0.491427329530568,0.557769302869579,0.255956298,0.381450167024068,0.382898006831042,0.317376111135605,0.832025094160151,0.645216468502654,0.038009898086527,0.367603397749231
2220,Alaska,Sitka City and Borough,AK,0.472805889579507,0.629675776647906,0.16089659,0.561268329043173,0.342882088741167,0.457231499709614,0.814639765064035,0.631278802473615,0.0355187107891287,0.5335113628066
2240,Alaska,Southeast Fairbanks Census Area,AK,0.436987672490593,0.660665265744418,0.255956298,0.459883590897585,0.514583276938667,0.366190315338371,0.796267408940714,0.581698241573398,0.0370008506490265,0.437171372787278
2261,Alaska,Valdez-Cordova Census Area,AK,0.434309593956662,0.647839686687075,0.283342437,0.552206703761551,0.341110059311292,0.457789808402975,0.829018925856166,0.636220274212678,0.0385022153661639,0.531702588481658
2270,Alaska,Wade Hampton Census Area,AK,0.420808566915372,0.49122844610693,0.283342437,0.34991491138765,0.423352193215542,0.292617849495195,0.836254300609159,0.652871786173765,0.0381725109596621,0.337641159304091
2282,Alaska,Yakutat City and Borough,AK,0.445966451970497,0.568577119712948,0.16089659,0.499293915095427,0.350847442986167,0.409467263714552,0.820092637492474,0.644463883322707,0.035180145043509,0.47498751860133
2290,Alaska,Yukon-Koyukuk Census Area,AK,0.306685066964072,0.431652435762376,0.46319282,0.392034917669241,0.541118216500418,0.332634475725657,0.84848175693957,0.649651628319386,0.0420939185742455,0.382482828809131
4001,Arizona,Apache County,AZ,0.522928886737575,0.348480941550122,0.401895782,0.38346816518913,0.486806352481078,0.332705100497792,0.867621176150826,0.688822137528996,0.0425871924418971,0.376048483200067
4003,Arizona,Cochise County,AZ,0.592583203537547,0.465764152915943,0.380088658,0.521197824031695,0.445655756825828,0.448882892014305,0.861252429148682,0.670348675045893,0.0431372414716602,0.510996684187331
4005,Arizona,Coconino County,AZ,0.573807228891027,0.512231648204457,0.501233137,0.561481583750003,0.491141441077879,0.484341547016619,0.862613416065789,0.6544967671973,0.0457684781239011,0.552775852678566
4007,Arizona,Gila County,AZ,0.531661373664641,0.427087431790652,0.519544993,0.466815027741506,0.446081827827489,0.409260470413958,0.876708002298035,0.688326146160259,0.0458727612538351,0.460531140161665
4009,Arizona,Graham County,AZ,0.551288954108282,0.491238809920421,0.380088658,0.432943656728279,0.467919578136578,0.368291008608103,0.850667293271483,0.653302580406174,0.0421385300585945,0.42297156631338
4011,Arizona,Greenlee County,AZ,0.520004182964817,0.664364181035978,0.380088658,0.435130307902606,0.498275788607078,0.358127551504784,0.823035180498028,0.598506396513868,0.0412889317769496,0.422032158450351
4012,Arizona,La Paz County,AZ,0.550832836653843,0.41058604136416,0.226763411,0.419592290760388,0.402751835215828,0.357288840952104,0.851514312392686,0.683575566081098,0.0383016329723663,0.406627306656752
4013,Arizona,Maricopa County,AZ,0.676239706502667,0.482015738976085,0.482462274,0.566215852397263,0.437395234450904,0.49583499509016,0.875699599350455,0.679186165473761,0.046791243186501,0.559284967517037
4015,Arizona,Mohave County,AZ,0.530718370588908,0.433509876890324,0.422967629,0.463288336048092,0.451847665143953,0.400871089848019,0.865273434827866,0.677851348627214,0.0434110458347554,0.454685562034026
4017,Arizona,Navajo County,AZ,0.552164944014297,0.42957566675414,0.519544993,0.443223296490106,0.484603871953953,0.386487633033035,0.871993047508193,0.676686834023462,0.0458401997251262,0.437025946481905
4019,Arizona,Pima County,AZ,0.613683091573214,0.450319013022969,0.401895782,0.562444883493705,0.441732335303547,0.488384882403675,0.86832487366585,0.679274898852147,0.0442267506175212,0.552993282516885
4021,Arizona,Pinal County,AZ,0.655819141112932,0.509377173941863,0.46319282,0.443957145651569,0.418167331480584,0.385615270936574,0.868586697417901,0.671350801510385,0.0453428523011743,0.437395559750568
4023,Arizona,Santa Cruz County,AZ,0.666415244257678,0.407416070031513,0.255956298,0.510869341333694,0.426940424264887,0.439936991194976,0.861153636752717,0.685463122646325,0.0409384822187259,0.499049572003396
4025,Arizona,Yavapai County,AZ,0.512677969776306,0.43555582026011,0.537432386,0.512758540547011,0.451634748181078,0.449540133253532,0.876709206586714,0.686123222810923,0.0462394914457612,0.506009065367679
4027,Arizona,Yuma County,AZ,0.671931495571017,0.473831908329021,0.195307869,0.468396970839718,0.360841124325078,0.399028897970146,0.851903241933412,0.67925943579813,0.038964961187664,0.454881299285275
5001,Arkansas,Arkansas County,AR,0.525021890750867,0.400232012754195,0.46319282,0.489010943470152,0.478557312964153,0.425758876642155,0.870653064777766,0.683119883525995,0.0444959420993644,0.481087248831524
5003,Arkansas,Ashley County,AR,0.519010094321284,0.422595156592028,0.443379043,0.452893508507805,0.413263796306782,0.395514427189331,0.873305577932598,0.693221535945212,0.0439298447859539,0.445390541499726
5005,Arkansas,Baxter County,AR,0.457459320274704,0.482437946841293,0.537432386,0.513948418387833,0.503618631306247,0.443223813267376,0.86238968232978,0.65745396000614,0.0453575092650972,0.505503756169004
5007,Arkansas,Benton County,AR,0.605490916682013,0.541663416866034,0.588834438,0.504831617136428,0.502877160593997,0.437618767279828,0.866860855035481,0.649542103115592,0.0478022096461602,0.498722128964844
5009,Arkansas,Boone County,AR,0.454548492629457,0.464822036282882,0.554925679,0.497509118593589,0.519858771274997,0.42988655005267,0.864077730410085,0.658729513040018,0.0457311566935411,0.48974346040205
5011,Arkansas,Bradley County,AR,0.498661161259268,0.348982353190341,0.588834438,0.455526755255959,0.454876456587497,0.405373653550863,0.889900865039386,0.711868018357843,0.0473873662793837,0.450846271445588
5013,Arkansas,Calhoun County,AR,0.411665483686919,0.542637396114498,0.537432386,0.44441836052209,0.441669895365247,0.382234854457192,0.860078899548959,0.655499018443139,0.0448487579984805,0.436666767395376
5015,Arkansas,Carroll County,AR,0.55211724444054,0.454493281055696,0.519544993,0.487361229113484,0.507816453987372,0.422565048739035,0.867046912015726,0.664487858253383,0.0458628785130324,0.480207900822378
5017,Arkansas,Chicot County,AR,0.494807059112575,0.237296899916406,0.46319282,0.448218980755096,0.444108953943747,0.401223453905265,0.89515052046511,0.741180473728321,0.0446682400265653,0.442579592178908
5019,Arkansas,Clark County,AR,0.496554228829001,0.432917222447457,0.605295189,0.466042560574776,0.457573337384372,0.410631301567745,0.881102577973369,0.68841940044262,0.0475301848538635,0.460872744273486
5021,Arkansas,Clay County,AR,0.457773393911477,0.412798464161488,0.588834438,0.469583652734784,0.528688021491747,0.409639267002088,0.872345671780547,0.672414799130126,0.0466532085022663,0.463374259558756
5023,Arkansas,Cleburne County,AR,0.481083992798961,0.461423950768143,0.588834438,0.46721754966736,0.472072749618247,0.408396047588794,0.874102541481064,0.675110838428342,0.0468814434916276,0.461301263523093
5025,Arkansas,Cleveland County,AR,0.410356681289639,0.452376241849087,0.519544993,0.441179783130558,0.435757473655747,0.38380968189884,0.869962080255295,0.680696966298155,0.0446493183864922,0.433986858944949
5027,Arkansas,Columbia County,AR,0.505714276663616,0.377048982325073,0.572051729,0.486513706480745,0.447958087316372,0.431375885127902,0.886667486201594,0.705452610296828,0.0471059459530158,0.481180914072571
5029,Arkansas,Conway County,AR,0.463499792627372,0.36904661974703,0.652928825,0.454153463227965,0.485825665617247,0.40326567236053,0.887950230510756,0.700499093063251,0.0484121541579668,0.449824851930674
5031,Arkansas,Craighead County,AR,0.565702182425048,0.442613005898685,0.621453202,0.482743253002191,0.504924789315588,0.424156953310049,0.878638801624274,0.675852459589712,0.048408073010358,0.477774873355011
5033,Arkansas,Crawford County,AR,0.534435311114062,0.551185711176816,0.621453202,0.465405421060763,0.485784527443372,0.403716331202819,0.867450856680309,0.651151071136385,0.0478175734806307,0.459756690164614
5035,Arkansas,Crittenden County,AR,0.591646581084463,0.362768982732894,0.554925679,0.446040141200592,0.485952793172,0.3945145503134,0.884482166227233,0.698564626781024,0.0472341095355606,0.441218985586014
5037,Arkansas,Cross County,AR,0.519555194049333,0.45847981071404,0.572051729,0.441055563013816,0.490892049889622,0.384463404257091,0.871689275677603,0.669946094406337,0.0467080949026375,0.435324811005552
5039,Arkansas,Dallas County,AR,0.482827281384682,0.396484274581741,0.519544993,0.472505666463281,0.482757227023372,0.413070454502628,0.874212700123731,0.685548408047049,0.0454137660785114,0.465642145573061
5041,Arkansas,Desha County,AR,0.528795917449882,0.353178010105775,0.46319282,0.452832277906883,0.467235611143247,0.397441580923508,0.877679441846755,0.699385732456904,0.0445680344914696,0.446033050257805
5043,Arkansas,Drew County,AR,0.495970559958499,0.421344182525878,0.501233137,0.459618308667892,0.428885705641872,0.402808753497162,0.876398406896843,0.692658182035802,0.0451360632963017,0.452938956951971
5045,Arkansas,Faulkner County,AR,0.564374884563478,0.528951801779121,0.605295189,0.513262654761475,0.461597156025079,0.448022896207232,0.872892060333979,0.663949041685629,0.047995655488244,0.507420754036226
5047,Arkansas,Franklin County,AR,0.477591188070437,0.461187070205994,0.621453202,0.461229383606474,0.498257164409872,0.403086977905049,0.873940369438751,0.670121517828588,0.0475316636491083,0.455736473834789
5049,Arkansas,Fulton County,AR,0.351103101899019,0.481274666061539,0.637325836,0.464291883763726,0.503103304482122,0.403033202775555,0.86805997879699,0.661674504842324,0.0467241015714172,0.457812659621566
5051,Arkansas,Garland County,AR,0.541021593819143,0.370985592297603,0.554925679,0.513256071387751,0.491319758798008,0.45290138096008,0.882408228967496,0.695094171591539,0.0470245806470816,0.507356725962581
5053,Arkansas,Grant County,AR,0.454361076442749,0.599602238934173,0.501233137,0.447084319093123,0.443169659252247,0.380359594188131,0.850755837197917,0.638236796751404,0.0441748531513872,0.438238581604864
5055,Arkansas,Greene County,AR,0.481933495459563,0.545944233648526,0.621453202,0.449384949013887,0.499618197002247,0.388462260751924,0.864430955251952,0.647370901322402,0.0473165649384094,0.44345563005019
5057,Arkansas,Hempstead County,AR,0.555552452057708,0.425287950636847,0.637325836,0.426624168387493,0.452756695776372,0.378174295321176,0.886434298250279,0.694404281572774,0.0486695314894631,0.422690992200695
5059,Arkansas,Hot Spring County,AR,0.480511293179695,0.506475692715127,0.519544993,0.424031546162831,0.465083506446247,0.365569111153774,0.862127156486119,0.65882154230692,0.0450048223014493,0.416987845806992
5061,Arkansas,Howard County,AR,0.489929536753066,0.410051126893003,0.588834438,0.455996066267224,0.455022514978372,0.402324769689577,0.882298772844689,0.694107310697212,0.0471308327874615,0.450800596278073
5063,Arkansas,Independence County,AR,0.501467080093178,0.458789161021587,0.683381924,0.480770333754447,0.490704833531747,0.42376190273763,0.881422735526077,0.677918329676705,0.0492243719951835,0.476274904387475
5065,Arkansas,Izard County,AR,0.443715857150612,0.42267955446203,0.668276495,0.461771184483819,0.495256641091747,0.407072596988631,0.881546122120349,0.683742137331617,0.0484323133314974,0.457058506263814
5067,Arkansas,Jackson County,AR,0.492842730562588,0.36895512007524,0.712913036,0.429724718626683,0.513800424329497,0.382489751298109,0.890080869726257,0.696696518743254,0.0498693150525581,0.426313232715802
5069,Arkansas,Jefferson County,AR,0.565516302432349,0.383602469787673,0.554925679,0.488369307682426,0.47241936409616,0.431522118442179,0.883597948630275,0.696914183027507,0.0471790943440622,0.482954271621173
5071,Arkansas,Johnson County,AR,0.526455800990129,0.446163840381542,0.621453202,0.464376656392187,0.493177692984622,0.407686221678626,0.877921437408165,0.676732046939323,0.0480237147770384,0.459349660189593
